time used:78322 seconds
11100101011111010000	0.9640	504482
10111101011011010000	0.9640	471707
11111101111010010000	0.9640	443549
11000101111010010000	0.9640	442180
11100001111111010000	0.9640	503038
11100101111110010000	0.9640	475973
10011110111011010000	0.9640	475529
11100000111011010000	0.9640	468281
11100101111010000000	0.9640	153644
11100101110111010000	0.9639	474805
10100001111011010000	0.9639	469006
11100101011010010000	0.9639	437365
10010101111011000000	0.9639	186700
10010101111011110000	0.9639	508062
11000101011011010000	0.9639	470689
11100001011011010000	0.9639	464430
10100101110011010000	0.9639	440773
11000101111011000000	0.9639	186968
11000101110011010000	0.9639	441012
10011101110011011000	0.9638	727069
11100011111011010000	0.9638	469440
11111101110011010000	0.9638	442381
10011100111011000000	0.9638	186798
11100001111011000000	0.9638	180709
11100001111011010000	0.9638	469357
10011101110011010000	0.9638	441918
10011101110010010000	0.9638	408482
11100101111111000000	0.9638	220761
11000100111011010000	0.9638	474540
10011011111011010000	0.9638	470234
11100111110011010000	0.9638	441207
11110101111011000000	0.9638	187163
11100101111011100000	0.9637	219794
11100100110011010000	0.9637	440048
11000101111111010000	0.9636	509297
11100001111010010000	0.9636	435921
10011101111110010000	0.9636	476767
10011111011011010000	0.9636	471678
10111101111010010000	0.9636	443198
11100101110011000000	0.9636	152476
10010001111011010000	0.9635	468977
10001001011011010001	0.9635	1007601
10001001011011010100	0.9635	1003160
10011101011011010000	0.9635	471595
11100101011011000000	0.9635	182153
11100001111011110000	0.9634	502071
11100101110011110000	0.9634	473838
10011101110011000000	0.9634	153270
10001100111011010000	0.9634	475363
10011101110011010100	0.9633	979937
11101101110011010000	0.9633	442298
11100101111001011000	0.9633	726486
10011001111011110000	0.9633	502865
10001101111010010000	0.9633	443003
11100101110010010000	0.9633	407688
10011101111011100000	0.9633	220588
10011100111011110000	0.9632	508160
10011101010011010000	0.9632	436991
10011101111111000000	0.9632	221555
10001101011011010000	0.9631	471512
10001101110011010000	0.9630	441835
10001001011011010000	0.9629	465141
10001101111111010000	0.9629	510120
10011001110011010000	0.9628	435547
10000101111011010000	0.9628	475265
10001011011011010000	0.9628	465224
10001101011010010000	0.9627	438076
11100001110011010000	0.9627	434753
10001001010011010000	0.9621	430537
10001001010010010100	0.9621	935120
10001001010010010000	0.9619	397101
10001001010110010000	0.9615	430782
01100101111011011000	0.9610	724946
11100101111001010001	0.9606	983795
11100101101011011000	0.9606	725003
01100101111011010100	0.9604	977814
01100101111011010010	0.9603	967591
11100101111001010010	0.9603	969131
01101101111011010000	0.9602	440969
01100101111011010001	0.9601	982255
11100101101011010001	0.9599	982312
11100101101011010100	0.9599	977871
01100101111011010000	0.9599	439795
01100111111011010000	0.9598	439878
01011101111011010000	0.9597	440940
10011101101011010001	0.9597	983106
01110101111011010000	0.9595	439878
11100101101011010010	0.9595	967648
10100101101011010000	0.9595	439501
01100101111010010000	0.9595	406359
01100101111111010000	0.9594	473476
00011100111011010000	0.9594	439513
11100101111001010100	0.9593	979354
00100101111011010000	0.9592	439444
01100101110011010000	0.9592	405191
10011100101011010000	0.9591	439570
11100001101011010000	0.9591	433481
00011101111011010000	0.9591	440589
01000101111011010000	0.9591	439683
00011101111010010000	0.9591	407153
11110101101011010000	0.9591	439935
11000101101011010000	0.9591	439740
11100101101011010000	0.9590	439852
11100101101010010000	0.9590	406416
10011101101011011000	0.9590	725797
11100100101011010000	0.9590	438776
10011001101011010000	0.9590	434275
01100101111011110000	0.9589	472509
11100111101011010000	0.9589	439935
10100101111001010000	0.9588	440984
00011111111011010000	0.9588	440672
10011101101011010000	0.9588	440646
11100101001011010000	0.9588	434925
11101101101011010000	0.9587	441026
11100101111001010000	0.9587	441335
10011111101011010000	0.9587	440729
11100101111101010000	0.9586	475016
01100100111011010000	0.9586	438719
10011101101010010000	0.9585	407210
11100101011001010000	0.9584	436408
00001101111011010000	0.9583	440506
11100101111001110000	0.9583	474049
11110101111001010000	0.9583	441418
10010101111001010000	0.9583	440955
10011001111001010000	0.9583	435758
10011101101011010100	0.9582	978665
10011101101011110000	0.9581	473360
11100100111001010000	0.9581	440259
00011101110011010000	0.9580	405985
11000101111001010000	0.9580	441223
11100101101011110000	0.9579	472566
11100001111001010000	0.9578	434964
10001001000010011000	0.9578	646376
11101101111001010000	0.9578	442509
10011101111001010100	0.9577	980148
10011101111101010000	0.9577	475810
11100101101111010000	0.9577	473533
10001101111001010000	0.9575	442046
01100101111011000000	0.9574	151147
11100101111001000000	0.9574	152687
10011101111001010000	0.9570	442129
11100101110001010000	0.9566	406731
11100101100011010000	0.9565	405248
10001001000010010000	0.9565	361225
00011101111011000000	0.9561	151941
10001001000110010000	0.9556	394906
11100101111000010000	0.9555	407899
10011101111000010000	0.9551	408693
10001001000000011000	0.9551	611983
01100101011011010000	0.9548	434868
11100100011011010000	0.9539	469725
10011100011011010000	0.9531	470519
01100101101011010000	0.9523	403919
00011101101011010000	0.9521	404713
01100101111001010000	0.9521	405402
11100101101001010000	0.9518	405459
10011101101001010000	0.9515	406253
01100001111011010000	0.9480	433424
10001001000000010100	0.9475	864851
10001001000001010000	0.9472	360268
10001001000000010000	0.9465	326832
10001011000000010000	0.9454	326915
11001001000000010000	0.9452	327183
10001001000100010000	0.9443	360513
10001001000001000000	0.9291	71620
10001001000000000000	0.9262	38184
10001101000000000000	0.9260	44555
10001000000000000000	0.9201	37108
10000000000000000000	0.9025	35934
00001001000000000000	0.8576	2251
